entry_time,exit_time,direction,entry_price,exit_price,sl,tp,lots,pnl_points,pnl_dollars,pnl_pct,reason,capital,be_moved,ob_formed,spread_cost,commission
2024-05-02 13:00:00,2024-05-02 15:00:00,short,17419.0,17418.5,17418.5,17246.14010714286,1.64,-1.5,-8.2,-0.06508238436149108,SL,12591.215464642837,True,2024-05-02 07:00:00,3.28,5.739999999999999
2024-05-06 12:00:00,2024-05-06 16:00:00,long,17947.08,17969.205714285716,17969.205714285716,18035.587285714297,3.2,20.12571428571391,53.202285714284514,0.4225349479856086,SL,12644.41775035712,True,2024-05-05 22:00:00,6.4,11.200000000000001
2024-05-07 14:00:00,2024-05-07 16:00:00,long,18093.58,18136.31,18107.825,18164.77878571429,4.0,40.72999999999956,148.91999999999825,1.1777529257588177,SessionEnd,12793.33775035712,True,2024-05-06 20:00:00,8.0,14.0
2024-05-08 14:00:00,2024-05-08 15:00:00,long,18101.79,18084.877714285714,18084.877714285714,18152.52685714286,5.67,-18.912285714286554,-127.07766000000476,-0.9933112255748696,SL,12666.260090357115,False,2024-05-08 08:00:00,11.34,19.845
2024-05-10 14:00:00,2024-05-10 16:00:00,long,18134.15,18146.02,18090.40467857143,18265.385964285713,2.17,9.869999999998981,13.82289999999779,0.10913166081692284,SessionEnd,12680.082990357112,False,2024-05-09 19:00:00,4.34,7.595
2024-05-14 12:00:00,2024-05-14 13:00:00,short,18195.31,18213.758749999997,18213.758749999997,18139.963750000014,5.15,-20.448749999995925,-123.33606249997904,-0.9726755147720487,SL,12556.746927857133,False,2024-05-13 19:00:00,10.3,18.025000000000002
2024-05-14 14:00:00,2024-05-14 16:00:00,long,18237.59,18228.79,18157.41378571429,18478.118642857135,1.17,-10.799999999999272,-16.73099999999915,-0.13324310903233574,SessionEnd,12540.015927857134,False,2024-05-13 13:00:00,2.34,4.095
2024-05-15 12:00:00,2024-05-15 13:00:00,long,18330.71,18399.46571428571,18307.79142857143,18399.46571428571,4.1,66.75571428571129,259.34842857141626,2.068166659942467,TP,12799.36435642855,False,2024-05-15 00:00:00,8.2,14.349999999999998
2024-05-20 11:00:00,2024-05-20 12:00:00,long,18598.95,18589.184571428574,18589.184571428574,18628.246285714282,9.83,-11.765428571427037,-150.05916285712777,-1.172395430572767,SL,12649.305193571423,False,2024-05-20 03:00:00,19.66,34.405
2024-05-22 13:00:00,2024-05-22 14:00:00,long,18745.85,18733.7725,18733.7725,18782.082499999997,7.86,-14.077499999999418,-138.15914999999544,-1.092227184701102,SL,12511.146043571427,False,2024-05-22 02:00:00,15.72,27.51
2024-05-28 10:00:00,2024-05-28 12:00:00,long,18901.43,18846.209071428573,18846.209071428573,19067.09278571428,1.7,-57.220928571427066,-103.22557857142601,-0.8250689282335263,SL,12407.920465000001,False,2024-05-27 22:00:00,3.4,5.95
2024-05-28 14:00:00,2024-05-28 16:00:00,long,18818.47,18866.38,18818.97,18954.457857142854,2.05,45.909999999999854,86.9404999999997,0.7006855036284254,SessionEnd,12494.860965,True,2024-05-26 23:00:00,4.1,7.174999999999999
2024-05-29 14:00:00,2024-05-29 16:00:00,short,18807.13,18819.87,18880.91417857143,18585.77746428571,1.27,-14.739999999997963,-23.164799999997413,-0.18539461995524023,SessionEnd,12471.696165000003,False,2024-05-28 14:00:00,2.54,4.445
2024-05-30 12:00:00,2024-05-30 16:00:00,short,18726.4,18645.23,18664.002857142856,18502.87182142858,1.26,79.17000000000189,95.34420000000239,0.7644846277411086,SessionEnd,12567.040365000006,True,2024-05-29 13:00:00,2.52,4.41
2024-06-03 14:00:00,2024-06-03 16:00:00,short,18604.46,18492.551642857135,18603.96,18492.551642857135,2.53,109.90835714286368,269.2131435714451,2.142215953417485,TP,12836.253508571452,True,2024-06-03 06:00:00,5.06,8.854999999999999
2024-06-07 12:00:00,2024-06-07 14:00:00,short,19022.21,19021.71,19021.71,18903.91249999999,2.44,-1.5,-12.2,-0.09504330832865998,SL,12824.053508571451,True,2024-06-06 17:00:00,4.88,8.54
2024-06-10 14:00:00,2024-06-10 16:00:00,long,19019.5,19093.96685714286,19020.0,19093.96685714286,3.87,72.46685714285923,266.9017371428652,2.0812587608471156,TP,13090.955245714316,True,2024-06-09 23:00:00,7.74,13.545
2024-06-11 14:00:00,2024-06-11 15:00:00,long,19084.9,19066.805035714286,19066.805035714286,19139.18489285715,5.43,-20.094964285715832,-128.12065607143697,-0.9786960054987643,SL,12962.83458964288,False,2024-06-11 06:00:00,10.86,19.005
2024-06-14 09:00:00,2024-06-14 16:00:00,long,19573.12,19614.15,19479.304178571427,19854.567464285716,1.04,39.030000000002474,36.95120000000257,0.2850549372089192,SessionEnd,12999.785789642883,False,2024-06-13 16:00:00,2.08,3.64
2024-06-17 15:00:00,2024-06-17 16:00:00,long,19709.73,19800.763071428573,19679.38564285714,19800.763071428573,3.21,89.03307142857375,274.5611592857217,2.11204371924704,TP,13274.346948928605,False,2024-06-17 08:00:00,6.42,11.235
2024-06-20 14:00:00,2024-06-20 16:00:00,short,19944.86,19867.668071428572,19944.36,19867.668071428572,3.87,75.19192857142843,277.447763571428,2.0901048062015684,TP,13551.794712500034,True,2024-06-19 06:00:00,7.74,13.545
2024-06-24 14:00:00,2024-06-24 16:00:00,short,19705.1,19589.24,19670.304285714286,19569.01196428571,2.24,113.85999999999694,247.20639999999318,1.8241598640213506,SessionEnd,13799.001112500027,True,2024-06-21 20:00:00,4.48,7.840000000000001
2024-06-27 13:00:00,2024-06-27 15:00:00,long,19744.51,19745.01,19745.01,19966.565392857137,1.4,-1.5,-6.999999999999999,-0.050728309556109435,SL,13792.001112500027,True,2024-06-26 12:00:00,2.8,4.8999999999999995
2024-06-28 13:00:00,2024-06-28 14:00:00,long,19809.71,19999.324892857137,19746.505035714286,19999.324892857137,1.64,187.61489285713833,301.94842428570684,2.189301043574044,TP,14093.949536785734,False,2024-06-27 14:00:00,3.28,5.739999999999999
2024-06-28 15:00:00,2024-06-28 16:00:00,long,19847.23,19826.720178571428,19826.720178571428,19908.759464285715,5.15,-22.50982142857174,-133.95058035714447,-0.950411948102471,SL,13959.99895642859,False,2024-06-28 00:00:00,10.3,18.025000000000002
2024-07-01 13:00:00,2024-07-01 16:00:00,short,19749.23,19741.833214285714,19741.833214285714,19430.22424999999,0.98,5.396785714285215,1.858849999999511,0.01331554540799954,SL,13961.857806428588,True,2024-06-27 13:00:00,1.96,3.4299999999999997
2024-07-02 13:00:00,2024-07-02 14:00:00,long,19776.0,19884.368892857143,19739.877035714286,19884.368892857143,2.9,106.36889285714278,298.3197892857141,2.1366768908673164,TP,14260.177595714302,False,2024-07-02 06:00:00,5.8,10.15
2024-07-05 12:00:00,2024-07-05 13:00:00,long,20177.84,20268.135607142856,20147.741464285715,20268.135607142856,3.55,88.29560714285617,301.02440535713936,2.110944294604073,TP,14561.20200107144,False,2024-07-04 13:00:00,7.1,12.424999999999999
2024-07-08 13:00:00,2024-07-08 16:00:00,long,20396.06,20412.319285714286,20412.319285714286,20498.149892857142,3.21,14.259285714284488,34.53730714285321,0.23718719883366696,SL,14595.739308214293,True,2024-07-05 18:00:00,6.42,11.235
2024-07-09 13:00:00,2024-07-09 14:00:00,long,20523.38,20502.076035714286,20502.076035714286,20587.291892857145,5.14,-23.303964285714756,-137.77237642857384,-0.9439218769208718,SL,14457.966931785719,False,2024-07-09 00:00:00,10.28,17.99
2024-07-11 14:00:00,2024-07-11 15:00:00,short,20512.62,20364.80121428572,20561.892928571426,20364.80121428572,2.2,145.81878571428024,313.10132857141656,2.1655972105114305,TP,14771.068260357135,False,2024-07-10 15:00:00,4.4,7.700000000000001
2024-07-18 14:00:00,2024-07-18 15:00:00,short,19844.96,19710.245535714283,19889.86482142857,19710.245535714283,2.47,132.71446428571653,319.1597267857199,2.1607084955546965,TP,15090.227987142855,False,2024-07-17 22:00:00,4.94,8.645000000000001
2024-07-22 10:00:00,2024-07-22 13:00:00,short,19705.59,19775.28992857143,19775.28992857143,19496.49021428571,1.62,-71.69992857143006,-121.82388428571672,-0.8073031394191847,SL,14968.404102857137,False,2024-07-18 20:00:00,3.24,5.67
2024-07-29 09:00:00,2024-07-29 15:00:00,long,19119.23,18982.59592857143,18982.59592857143,19529.132214285706,0.82,-138.63407142856886,-116.54993857142647,-0.7786397118259231,SL,14851.85416428571,False,2024-07-26 17:00:00,1.64,2.8699999999999997
2024-07-29 15:00:00,2024-07-29 16:00:00,long,19036.23,19157.45,19050.992857142857,19301.273678571426,1.26,119.22000000000116,145.80720000000147,0.9817440865439172,SessionEnd,14997.661364285712,True,2024-07-26 18:00:00,2.52,4.41
2024-07-30 13:00:00,2024-07-30 14:00:00,short,19134.88,19032.682749999996,19168.945750000003,19032.682749999996,3.3,100.19725000000471,319.10092500001554,2.1276712231941586,TP,15316.762289285727,False,2024-07-29 03:00:00,6.6,11.549999999999999
2024-07-31 12:00:00,2024-07-31 14:00:00,long,19122.61,19339.641357142867,19150.260714285716,19339.641357142867,1.59,215.0313571428669,336.3348578571584,2.195861315236504,TP,15653.097147142886,True,2024-07-30 13:00:00,3.18,5.565
2024-08-01 14:00:00,2024-08-01 15:00:00,short,19450.92,19202.54303571428,19533.71232142857,19202.54303571428,1.42,246.3769642857187,344.88528928572055,2.2033038321024634,TP,15997.982436428607,False,2024-08-01 07:00:00,2.84,4.97
2024-08-06 14:00:00,2024-08-06 16:00:00,long,17997.9,18327.624642857147,18027.514285714286,18327.624642857147,1.09,327.7246428571452,353.4048607142883,2.2090589367666693,TP,16351.387297142895,True,2024-08-05 16:00:00,2.18,3.8150000000000004
2024-08-07 13:00:00,2024-08-07 15:00:00,long,18310.3,18310.8,18310.8,18463.446785714284,2.4,-1.5,-12.0,-0.0733882684198715,SL,16339.387297142895,True,2024-08-06 18:00:00,4.8,8.4
2024-08-09 11:00:00,2024-08-09 12:00:00,long,18409.2,18353.976071428573,18353.976071428573,18574.871785714284,2.22,-57.22392857142768,-134.80712142856945,-0.8250439198056209,SL,16204.580175714325,False,2024-08-08 18:00:00,4.44,7.7700000000000005
2024-08-12 13:00:00,2024-08-12 14:00:00,long,18432.0,18630.003214285713,18365.99892857143,18630.003214285713,1.84,196.0032142857126,354.20591428571123,2.1858382657549917,TP,16558.786090000038,False,2024-08-09 15:00:00,3.68,6.44
2024-08-13 10:00:00,2024-08-13 16:00:00,long,18559.4,18977.0,18875.760714285716,18982.589642857143,0.88,415.59999999999854,362.6479999999987,2.190063921527462,SessionEnd,16921.434090000035,True,2024-08-12 13:00:00,1.76,3.08
2024-08-14 15:00:00,2024-08-14 16:00:00,long,19020.0,18981.615357142855,18981.615357142855,19135.153928571435,3.31,-40.38464285714508,-145.25816785715023,-0.8584270522496237,SL,16776.175922142884,False,2024-08-13 22:00:00,6.62,11.585
2024-08-15 10:00:00,2024-08-15 15:00:00,long,19037.3,19417.875714285707,19281.446428571428,19417.875714285707,0.99,378.57571428570736,371.32495714285034,2.213406433421685,TP,17147.500879285733,True,2024-08-14 13:00:00,1.98,3.465
2024-08-21 13:00:00,2024-08-21 14:00:00,long,19760.0,19732.71214285714,19732.71214285714,19841.863571428577,4.71,-29.28785714285914,-154.4308071428665,-0.9006024156524156,SL,16993.070072142866,False,2024-08-21 05:00:00,9.42,16.485
2024-08-22 14:00:00,2024-08-22 15:00:00,long,19792.4,19714.982500000002,19714.982500000002,20024.6525,1.65,-79.41749999999956,-136.81387499999929,-0.8051156996302948,SL,16856.256197142866,False,2024-08-21 14:00:00,3.3,5.7749999999999995
2024-08-22 15:00:00,2024-08-22 16:00:00,short,19817.2,19724.706785714294,19848.03107142857,19724.706785714294,4.1,90.49321428570693,356.6721785713983,2.115963203216229,TP,17212.928375714266,False,2024-08-21 20:00:00,8.2,14.349999999999998
2024-08-26 11:00:00,2024-08-26 13:00:00,long,19722.0,19650.578928571427,19650.578928571427,19936.26321428572,1.81,-73.42107142857276,-139.2271392857167,-0.8088521386178099,SL,17073.701236428547,False,2024-08-25 22:00:00,3.62,6.335
2024-08-27 14:00:00,2024-08-27 15:00:00,long,19501.5,19594.855714285713,19470.38142857143,19594.855714285713,4.11,91.35571428571347,361.08698571428243,2.1148723449832025,TP,17434.78822214283,False,2024-08-27 00:00:00,8.22,14.385000000000002
2024-08-28 13:00:00,2024-08-28 15:00:00,short,19552.6,19336.41464285714,19456.87857142857,19336.41464285714,1.81,214.18535714285827,381.3404964285735,2.1872390508549846,TP,17816.128718571403,True,2024-08-27 17:00:00,3.62,6.335
2024-09-02 14:00:00,2024-09-02 16:00:00,long,19557.4,19597.73,19557.9,19683.746714285713,3.17,38.32999999999811,110.41109999999401,0.6197255405148835,SessionEnd,17926.539818571397,True,2024-09-01 22:00:00,6.34,11.094999999999999
2024-09-05 13:00:00,2024-09-05 14:00:00,long,18899.08,19079.989428571436,18838.776857142857,19079.989428571436,2.23,178.90942857143455,391.163025714299,2.182033062002657,TP,18317.702844285697,False,2024-09-05 06:00:00,4.46,7.805
2024-09-05 15:00:00,2024-09-05 16:00:00,short,18867.08,18920.08717857143,18920.08717857143,18708.058464285717,2.59,-55.007178571428085,-151.53359249999872,-0.8272521603180739,SL,18166.169251785697,False,2024-09-05 05:00:00,5.18,9.065
2024-09-10 12:00:00,2024-09-10 14:00:00,long,18702.5,18703.0,18703.0,18822.97367857143,3.39,-1.5,-16.95,-0.09330530705219456,SL,18149.219251785697,True,2024-09-09 22:00:00,6.78,11.865
2024-09-11 14:00:00,2024-09-11 15:00:00,short,18706.56,18741.624035714285,18741.624035714285,18601.36789285715,3.88,-37.06403571428382,-157.3884585714212,-0.8671913451920847,SL,17991.830793214274,False,2024-09-11 05:00:00,7.76,13.58
2024-09-13 14:00:00,2024-09-13 15:00:00,long,19425.34,19519.730285714293,19393.87657142857,19519.730285714293,4.29,92.39028571429299,381.33932571431694,2.119513739858766,TP,18373.170118928592,False,2024-09-13 02:00:00,8.58,15.015
2024-09-16 14:00:00,2024-09-16 16:00:00,short,19426.56,19377.57,19426.06,19246.109035714293,2.29,46.9900000000016,99.59210000000367,0.5420518035556688,SessionEnd,18472.762218928598,True,2024-09-13 13:00:00,4.58,8.015
2024-09-18 15:00:00,2024-09-18 16:00:00,short,19449.43,19466.63,19448.93,19339.385178571425,3.78,-19.200000000000728,-85.80600000000275,-0.46450010552336024,SessionEnd,18386.956218928593,True,2024-09-18 06:00:00,7.56,13.229999999999999
2024-09-23 09:00:00,2024-09-23 16:00:00,long,19828.94,19818.76,19747.147714285715,20074.31685714285,1.69,-12.180000000000291,-26.49920000000049,-0.14411955782393546,SessionEnd,18360.45701892859,False,2024-09-20 13:00:00,3.38,5.915
2024-09-24 11:00:00,2024-09-24 14:00:00,long,19862.04,19862.54,19862.54,20052.37607142858,2.17,-1.5,-10.85,-0.05909438958308208,SL,18349.607018928593,True,2024-09-23 13:00:00,4.34,7.595
2024-09-25 13:00:00,2024-09-25 16:00:00,long,19943.74,19951.01107142857,19951.01107142857,20134.99439285714,2.16,5.271071428567666,3.8255142857061593,0.0208479357719211,SL,18353.432533214298,True,2024-09-24 18:00:00,4.32,7.5600000000000005
2024-09-27 12:00:00,2024-09-27 14:00:00,long,20132.61,20067.18735714286,20067.18735714286,20328.877928571426,2.1,-67.42264285714191,-148.937549999998,-0.8114969760041615,SL,18204.4949832143,False,2024-09-27 05:00:00,4.2,7.3500000000000005
2024-10-01 13:00:00,2024-10-01 14:00:00,short,20060.27,19958.00053571429,20094.35982142857,19958.00053571429,4.01,100.26946428570955,388.04555178569524,2.1315919620044275,TP,18592.540534999993,False,2024-10-01 07:00:00,8.02,14.035
2024-10-10 15:00:00,2024-10-10 16:00:00,long,20283.74,20250.198857142856,20250.198857142856,20384.36342857144,4.16,-35.54114285714604,-162.41115428572755,-0.8735285744301194,SL,18430.129380714265,False,2024-10-10 05:00:00,8.32,14.56
2024-10-11 15:00:00,2024-10-11 16:00:00,long,20265.94,20261.63,20184.491749999997,20510.284750000003,1.7,-6.309999999997672,-16.676999999996042,-0.09048769900360688,SessionEnd,18413.45238071427,False,2024-10-10 18:00:00,3.4,5.95
2024-10-15 14:00:00,2024-10-15 15:00:00,short,20449.61,20367.176428571427,20477.08785714286,20367.176428571427,5.03,80.43357142857349,386.97586428572464,2.1015932063399054,TP,18800.428244999992,False,2024-10-14 20:00:00,10.06,17.605
2024-10-16 13:00:00,2024-10-16 14:00:00,short,20212.08,20143.06746428572,20235.08417857143,20143.06746428572,6.13,67.01253571428242,389.3318439285513,2.070866891194858,TP,19189.760088928542,False,2024-10-16 07:00:00,12.26,21.455
2024-10-22 14:00:00,2024-10-22 16:00:00,long,20323.88,20324.38,20324.38,20403.00864285715,5.46,-1.5,-27.299999999999997,-0.1422633731400875,SL,19162.460088928543,True,2024-10-22 04:00:00,10.92,19.11
2024-10-24 10:00:00,2024-10-24 16:00:00,short,20248.48,20217.47,20238.235,20114.681392857143,3.22,29.0099999999984,82.14219999999486,0.42866208001891154,SessionEnd,19244.602288928538,True,2024-10-22 11:00:00,6.44,11.270000000000001
2024-10-29 14:00:00,2024-10-29 15:00:00,long,20419.17,20495.405571428564,20393.758142857143,20495.405571428564,5.68,74.23557142856589,401.77804571425423,2.0877440836768972,TP,19646.380334642792,False,2024-10-29 07:00:00,11.36,19.88
2024-11-05 14:00:00,2024-11-05 16:00:00,long,20079.92,20233.94,20155.931428571428,20509.752928571423,1.03,152.02000000000044,152.97560000000047,0.7786452129823427,SessionEnd,19799.355934642794,True,2024-11-04 16:00:00,2.06,3.605
2024-11-19 13:00:00,2024-11-19 14:00:00,short,20479.58,20349.181678571444,20523.046107142854,20349.181678571444,3.42,128.39832142855812,427.1522592856687,2.1574048201147966,TP,20226.50819392846,False,2024-11-18 10:00:00,6.84,11.969999999999999
2024-11-21 15:00:00,2024-11-21 16:00:00,long,20538.24,20661.18,20538.74,20734.165285714287,2.32,120.93999999999869,272.46079999999694,1.3470481280688058,SessionEnd,20498.968993928458,True,2024-11-20 18:00:00,4.64,8.12
2024-11-22 14:00:00,2024-11-22 15:00:00,long,20752.92,20682.936214285714,20682.936214285714,20962.871357142853,2.2,-71.98378571428475,-166.06432857142644,-0.8101106383477756,SL,20332.904665357033,False,2024-11-22 03:00:00,4.4,7.700000000000001
2024-11-26 11:00:00,2024-11-26 16:00:00,long,20846.5,20908.32,20847.0,21178.712928571433,1.38,59.81999999999971,77.7215999999996,0.38224543555953794,SessionEnd,20410.626265357034,True,2024-11-25 23:00:00,2.76,4.83
2024-11-29 09:00:00,2024-11-29 12:00:00,long,20847.15,20821.782321428575,20821.782321428575,20923.253035714282,6.03,-27.36767857142695,-186.1321017857045,-0.91193723977802,SL,20224.49416357133,False,2024-11-28 16:00:00,12.06,21.105
2024-12-06 14:00:00,2024-12-06 15:00:00,long,21477.35,21562.118964285717,21449.093678571426,21562.118964285717,5.37,82.76896428571854,425.67433821430853,2.1047465255325877,TP,20650.168501785636,False,2024-12-05 15:00:00,10.74,18.795
