time,open,high,low,close
2024-04-28T22:00:00-04:00,17781.49,17784.49,17769.12,17777.37
2024-04-28T23:00:00-04:00,17777.12,17782.49,17773.62,17775.62
2024-04-29T00:00:00-04:00,17775.74,17791.49,17772.37,17785.12
2024-04-29T01:00:00-04:00,17785.24,17796.37,17778.12,17796.24
2024-04-29T02:00:00-04:00,17796.49,17797.12,17764.22,17766.97
2024-04-29T03:00:00-04:00,17767.72,17783.59,17757.47,17780.09
2024-04-29T04:00:00-04:00,17779.84,17788.59,17763.34,17769.72
2024-04-29T05:00:00-04:00,17769.59,17777.34,17741.59,17743.22
2024-04-29T06:00:00-04:00,17743.59,17782.59,17741.47,17773.47
2024-04-29T07:00:00-04:00,17774.09,17795.34,17758.22,17788.34
2024-04-29T08:00:00-04:00,17787.59,17803.59,17779.34,17796.72
2024-04-29T09:00:00-04:00,17796.97,17823.69,17705.44,17742.07
2024-04-29T10:00:00-04:00,17741.94,17790.69,17739.32,17761.07
2024-04-29T11:00:00-04:00,17761.19,17766.32,17719.82,17763.19
2024-04-29T12:00:00-04:00,17763.69,17788.82,17757.32,17771.69
2024-04-29T13:00:00-04:00,17770.94,17806.07,17749.19,17791.82
2024-04-29T14:00:00-04:00,17790.32,17790.57,17719.19,17763.19
2024-04-29T15:00:00-04:00,17763.07,17783.62,17666.82,17780.62
2024-04-29T16:00:00-04:00,17780.12,17805.87,17780.12,17788.37
2024-04-29T18:00:00-04:00,17792.85,17794.72,17782.6,17786.6
2024-04-29T19:00:00-04:00,17786.72,17790.35,17782.47,17786.72
2024-04-29T20:00:00-04:00,17786.85,17790.85,17775.22,17782.72
2024-04-29T21:00:00-04:00,17782.85,17794.47,17782.35,17788.6
2024-04-29T22:00:00-04:00,17788.72,17797.6,17787.22,17788.1
2024-04-29T23:00:00-04:00,17788.22,17791.22,17785.1,17788.85
2024-04-30T00:00:00-04:00,17788.97,17789.47,17780.47,17782.6
2024-04-30T01:00:00-04:00,17782.72,17783.47,17749.85,17768.6
2024-04-30T02:00:00-04:00,17768.47,17788.32,17766.6,17777.32
2024-04-30T03:00:00-04:00,17777.95,17785.32,17758.45,17776.2
2024-04-30T04:00:00-04:00,17776.32,17782.07,17748.45,17748.45
2024-04-30T05:00:00-04:00,17748.82,17765.2,17739.82,17751.2
2024-04-30T06:00:00-04:00,17751.57,17773.45,17746.95,17769.2
2024-04-30T07:00:00-04:00,17768.57,17771.95,17748.07,17752.95
2024-04-30T08:00:00-04:00,17752.7,17764.57,17669.95,17704.07
2024-04-30T09:00:00-04:00,17704.2,17764.17,17690.95,17748.17
2024-04-30T10:00:00-04:00,17748.3,17772.42,17696.05,17715.92
2024-04-30T11:00:00-04:00,17716.05,17717.67,17610.67,17642.05
2024-04-30T12:00:00-04:00,17642.42,17653.67,17561.8,17582.67
2024-04-30T13:00:00-04:00,17581.55,17614.42,17553.67,17606.55
2024-04-30T14:00:00-04:00,17606.67,17622.55,17546.42,17560.17
2024-04-30T15:00:00-04:00,17559.17,17586.05,17443.1,17443.22
2024-04-30T16:00:00-04:00,17444.6,17507.35,17356.22,17390.97
2024-04-30T18:00:00-04:00,17355.33,17383.95,17348.83,17376.2
2024-04-30T19:00:00-04:00,17375.7,17392.33,17361.95,17388.45
2024-04-30T20:00:00-04:00,17389.33,17397.58,17380.95,17394.58
2024-04-30T21:00:00-04:00,17394.45,17399.45,17380.08,17392.08
2024-04-30T22:00:00-04:00,17391.83,17402.08,17382.2,17396.58
2024-04-30T23:00:00-04:00,17396.45,17408.45,17396.45,17406.95
2024-05-01T00:00:00-04:00,17407.08,17409.58,17401.33,17408.33
2024-05-01T01:00:00-04:00,17407.83,17408.7,17386.45,17388.83
2024-05-01T02:00:00-04:00,17388.7,17397.45,17347.55,17366.55
2024-05-01T03:00:00-04:00,17366.8,17379.3,17336.3,17348.43
2024-05-01T04:00:00-04:00,17348.55,17369.93,17340.43,17355.3
2024-05-01T05:00:00-04:00,17354.8,17355.93,17298.05,17316.8
2024-05-01T06:00:00-04:00,17316.68,17341.55,17293.05,17340.93
2024-05-01T07:00:00-04:00,17339.93,17353.55,17319.05,17327.18
2024-05-01T08:00:00-04:00,17326.43,17396.18,17321.43,17379.18
2024-05-01T09:00:00-04:00,17378.55,17399.05,17337.4,17357.28
2024-05-01T10:00:00-04:00,17357.15,17386.15,17307.65,17369.15
2024-05-01T11:00:00-04:00,17368.28,17373.53,17293.4,17302.53
2024-05-01T12:00:00-04:00,17302.65,17347.4,17280.15,17313.9
2024-05-01T13:00:00-04:00,17314.03,17355.15,17294.28,17348.9
2024-05-01T14:00:00-04:00,17351.4,17631.53,17341.28,17629.9
2024-05-01T15:00:00-04:00,17634.15,17672.53,17308.08,17313.83
2024-05-01T16:00:00-04:00,17312.58,17364.33,17312.58,17360.08
2024-05-01T18:00:00-04:00,17377.28,17396.28,17371.03,17384.9
2024-05-01T19:00:00-04:00,17385.03,17416.78,17378.9,17413.15
2024-05-01T20:00:00-04:00,17412.65,17426.78,17400.65,17421.78
2024-05-01T21:00:00-04:00,17422.03,17431.03,17409.4,17424.03
2024-05-01T22:00:00-04:00,17423.9,17444.03,17421.78,17438.65
2024-05-01T23:00:00-04:00,17438.78,17442.78,17428.65,17433.03
2024-05-02T00:00:00-04:00,17432.78,17436.9,17427.53,17436.03
2024-05-02T01:00:00-04:00,17436.15,17443.4,17424.15,17424.9
2024-05-02T02:00:00-04:00,17425.65,17438.38,17413.4,17420.63
2024-05-02T03:00:00-04:00,17421,17471,17403.75,17453.88
2024-05-02T04:00:00-04:00,17453.5,17482.88,17443,17444.63
2024-05-02T05:00:00-04:00,17444.5,17472.88,17444.5,17471.5
2024-05-02T06:00:00-04:00,17471.13,17488.75,17460.63,17479
2024-05-02T07:00:00-04:00,17478.88,17497.38,17451.5,17455.38
2024-05-02T08:00:00-04:00,17457.5,17503.13,17443.13,17461
2024-05-02T09:00:00-04:00,17460.75,17484.13,17366.85,17382.48
2024-05-02T10:00:00-04:00,17381.98,17421.35,17271.6,17412.85
2024-05-02T11:00:00-04:00,17412.23,17454.6,17373.35,17445.23
2024-05-02T12:00:00-04:00,17445.1,17450.1,17377.48,17414.85
2024-05-02T13:00:00-04:00,17415.98,17499.35,17415.98,17478.85
2024-05-02T14:00:00-04:00,17479.98,17555.1,17471.35,17548.1
2024-05-02T15:00:00-04:00,17549.6,17568.6,17496.1,17532.28
2024-05-02T16:00:00-04:00,17532.03,17637.65,17527.78,17622.03
2024-05-02T18:00:00-04:00,17627.09,17692.09,17608.59,17633.47
2024-05-02T19:00:00-04:00,17633.84,17647.09,17626.34,17640.22
2024-05-02T20:00:00-04:00,17642.72,17657.97,17624.72,17649.72
2024-05-02T21:00:00-04:00,17649.84,17673.09,17647.84,17657.84
2024-05-02T22:00:00-04:00,17657.59,17659.84,17645.22,17647.34
2024-05-02T23:00:00-04:00,17647.22,17654.84,17644.47,17649.09
2024-05-03T00:00:00-04:00,17649.22,17652.59,17634.72,17637.59
2024-05-03T01:00:00-04:00,17637.34,17647.09,17632.09,17642.59
2024-05-03T02:00:00-04:00,17642.47,17642.97,17618.69,17620.32
2024-05-03T03:00:00-04:00,17620.94,17632.57,17605.82,17632.57
2024-05-03T04:00:00-04:00,17631.94,17654.69,17627.94,17646.82
2024-05-03T05:00:00-04:00,17647.82,17649.94,17630.32,17646.57
2024-05-03T06:00:00-04:00,17646.82,17664.82,17638.69,17640.32
2024-05-03T07:00:00-04:00,17639.32,17658.82,17626.94,17633.94
2024-05-03T08:00:00-04:00,17633.82,17847.94,17629.94,17810.44
2024-05-03T09:00:00-04:00,17810.07,17904.67,17802.82,17886.67
2024-05-03T10:00:00-04:00,17919.17,17931.54,17780.54,17812.04
2024-05-03T11:00:00-04:00,17813.54,17891.29,17782.04,17873.04
2024-05-03T12:00:00-04:00,17875.29,17893.79,17848.42,17858.54
2024-05-03T13:00:00-04:00,17858.79,17890.67,17853.54,17873.04
2024-05-03T14:00:00-04:00,17872.92,17913.79,17872.54,17895.42
2024-05-03T15:00:00-04:00,17895.67,17910.54,17874.67,17887.72
2024-05-03T16:00:00-04:00,17887.34,17913.59,17886.59,17908.84
2024-05-05T18:00:00-04:00,17945.08,17948.46,17920.71,17926.33
2024-05-05T19:00:00-04:00,17926.71,17928.21,17895.71,17899.33
2024-05-05T20:00:00-04:00,17899.21,17908.46,17889.83,17900.96
2024-05-05T21:00:00-04:00,17900.83,17906.33,17894.33,17905.96
2024-05-05T22:00:00-04:00,17906.08,17908.21,17898.83,17900.08
2024-05-05T23:00:00-04:00,17899.83,17902.08,17893.08,17900.08
2024-05-06T00:00:00-04:00,17900.21,17900.71,17884.96,17889.33
2024-05-06T01:00:00-04:00,17889.08,17893.46,17878.71,17889.96
2024-05-06T02:00:00-04:00,17889.71,17917.31,17889.71,17912.93
2024-05-06T03:00:00-04:00,17913.68,17923.31,17895.18,17895.31
2024-05-06T04:00:00-04:00,17895.43,17931.06,17895.18,17922.93
2024-05-06T05:00:00-04:00,17923.31,17939.93,17919.31,17938.31
2024-05-06T06:00:00-04:00,17938.18,17954.18,17935.93,17946.81
2024-05-06T07:00:00-04:00,17944.31,17945.93,17931.81,17937.18
2024-05-06T08:00:00-04:00,17937.43,17967.18,17932.31,17953.68
2024-05-06T09:00:00-04:00,17954.31,18004.16,17937.78,18004.16
2024-05-06T10:00:00-04:00,18006.66,18011.28,17974.53,17992.53
2024-05-06T11:00:00-04:00,17993.41,18015.91,17973.66,18006.03
2024-05-06T12:00:00-04:00,18006.28,18013.28,17963.03,18012.28
2024-05-06T13:00:00-04:00,18012.16,18026.53,17988.53,18023.16
2024-05-06T14:00:00-04:00,18023.28,18048.16,18018.53,18040.28
2024-05-06T15:00:00-04:00,18039.41,18092.58,18024.78,18091.71
2024-05-06T16:00:00-04:00,18091.58,18095.83,18073.83,18079.46
2024-05-06T18:00:00-04:00,18075.11,18088.98,18071.98,18088.11
2024-05-06T19:00:00-04:00,18087.98,18092.73,18075.86,18080.23
2024-05-06T20:00:00-04:00,18080.36,18083.98,18067.73,18073.86
2024-05-06T21:00:00-04:00,18073.73,18079.48,18065.23,18077.73
2024-05-06T22:00:00-04:00,18077.61,18082.36,18072.98,18075.23
2024-05-06T23:00:00-04:00,18075.11,18084.36,18073.61,18083.98
2024-05-07T00:00:00-04:00,18084.48,18086.36,18076.36,18080.36
2024-05-07T01:00:00-04:00,18080.61,18083.73,18074.48,18076.23
2024-05-07T02:00:00-04:00,18076.61,18084.33,18074.96,18082.33
2024-05-07T03:00:00-04:00,18082.83,18092.33,18059.58,18060.46
2024-05-07T04:00:00-04:00,18061.96,18091.21,18051.21,18091.08
2024-05-07T05:00:00-04:00,18090.96,18094.83,18060.83,18070.08
2024-05-07T06:00:00-04:00,18070.71,18078.58,18061.58,18077.33
2024-05-07T07:00:00-04:00,18077.08,18080.83,18047.21,18061.08
2024-05-07T08:00:00-04:00,18061.33,18091.83,18056.33,18088.33
2024-05-07T09:00:00-04:00,18088.58,18131.93,18084.81,18089.18
2024-05-07T10:00:00-04:00,18089.31,18147.56,18078.81,18146.31
