time,open,high,low,close
2026-02-11T13:00:00-05:00,66470.63,67268,66090.39,67233.02
2026-02-11T14:00:00-05:00,67233.01,67819.56,67071.3,67540.29
2026-02-11T15:00:00-05:00,67540.28,67712.11,67113.56,67517.41
2026-02-11T16:00:00-05:00,67516.76,68296.88,67354,67755.09
2026-02-11T17:00:00-05:00,67755.08,67820.77,67306,67381.02
2026-02-11T18:00:00-05:00,67382.76,67509.96,66729.19,67024.93
2026-02-11T19:00:00-05:00,67032.71,67647.67,66993.75,67409.07
2026-02-11T20:00:00-05:00,67410.09,67994.94,67409.07,67644.1
2026-02-11T21:00:00-05:00,67644.1,67743.49,67360.74,67384.39
2026-02-11T22:00:00-05:00,67383.89,67548.28,67251.83,67533.13
2026-02-11T23:00:00-05:00,67533.13,67631,66927.85,66961.38
2026-02-12T00:00:00-05:00,66961.4,67157.22,66614.15,67095
2026-02-12T01:00:00-05:00,67094.95,67304.3,66962.15,67074.84
2026-02-12T02:00:00-05:00,67067.56,67287.81,66872.04,67167.96
2026-02-12T03:00:00-05:00,67164.39,67295.55,66827.41,67086.01
2026-02-12T04:00:00-05:00,67088,67661.83,66991.02,67502.4
2026-02-12T05:00:00-05:00,67498.82,68035.8,67362.39,67969.99
2026-02-12T06:00:00-05:00,67969.99,68300,67688.02,68041.99
2026-02-12T07:00:00-05:00,68040,68128.2,67672.66,67826.31
2026-02-12T08:00:00-05:00,67826.3,68374.52,67636.51,68346
2026-02-12T09:00:00-05:00,68342.98,68382.9,67440.46,67545.69
2026-02-12T10:00:00-05:00,67552,67980.26,66969.69,67091.99
2026-02-12T11:00:00-05:00,67097.28,67196.68,65300,65806.05
2026-02-12T12:00:00-05:00,65806.05,66219.43,65300.01,65362.41
2026-02-12T13:00:00-05:00,65362.41,65740.01,65065.47,65535.99
2026-02-12T14:00:00-05:00,65538,66075.4,65202,65730
2026-02-12T15:00:00-05:00,65732.99,65991.08,65139.87,65362.5
2026-02-12T16:00:00-05:00,65359.22,65838.95,65356.95,65776.48
2026-02-12T17:00:00-05:00,65779.97,66330,65577.67,66219.99
2026-02-12T18:00:00-05:00,66219.99,66427,66098.99,66208
2026-02-12T19:00:00-05:00,66207.99,66465,65799.71,65840.12
2026-02-12T20:00:00-05:00,65840.11,66557.87,65840.11,66393.8
2026-02-12T21:00:00-05:00,66396,66708,66323.02,66606
2026-02-12T22:00:00-05:00,66608.02,66755,66406.24,66504.02
2026-02-12T23:00:00-05:00,66505.4,66623.99,66250.17,66274.02
2026-02-13T00:00:00-05:00,66274.01,66450,66122.65,66128.02
2026-02-13T01:00:00-05:00,66128.02,66344.32,65954.31,66309.99
2026-02-13T02:00:00-05:00,66317.57,66520.88,65974.88,66142
2026-02-13T03:00:00-05:00,66142,66688,66124.04,66648
2026-02-13T04:00:00-05:00,66648,67007.29,66554.65,66907.42
2026-02-13T05:00:00-05:00,66911.01,67065.14,66742.53,66920.18
2026-02-13T06:00:00-05:00,66920.18,67170.85,66722.01,67109.69
2026-02-13T07:00:00-05:00,67106,67159.63,66869.29,67022.47
2026-02-13T08:00:00-05:00,67022.47,67580.16,66886.01,67211.35
2026-02-13T09:00:00-05:00,67211.36,67999.99,66810,67697.35
2026-02-13T10:00:00-05:00,67701.42,69274.01,67647.15,68650
2026-02-13T11:00:00-05:00,68644.01,69434.2,68489.56,68913.98
2026-02-13T12:00:00-05:00,68913.98,69200.1,68585,68995.98
